MovieID,Title,Year,Genre,No_View,Rating
3366,Where Eagles Dare (1969),1969,Action,795,3.811320755
199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",1964,Drama,234,3.811965812
3137,"Sea Wolves, The (1980)",1980,Action,32,3.8125
3625,Better Living Through Circuitry (1999),1999,Documentary,16,3.8125
2872,Excalibur (1981),1981,Action,2968,3.812668464
2333,Gods and Monsters (1998),1998,Drama,578,3.813148789
1408,"Last of the Mohicans, The (1992)",1992,Action,2925,3.813333333
1500,Grosse Pointe Blank (1997),1997,Comedy,2272,3.813380282
302,Queen Margot (La Reine Margot) (1994),1994,Drama,172,3.813953488
722,"Haunted World of Edward D. Wood Jr., The (1995)",1995,Documentary,27,3.814814815
3329,"Year My Voice Broke, The (1987)",1987,Drama,27,3.814814815
1285,Heathers (1989),1989,Comedy,803,3.815691158
2078,"Jungle Book, The (1967)",1967,Animation,2656,3.81626506
1546,Schizopolis (1996),1996,Comedy,49,3.816326531
73,"Mis锟津ables, Les (1995)",1995,Drama,448,3.816964286
535,Short Cuts (1993),1993,Drama,301,3.817275748
3069,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",1972,Drama,55,3.818181818
2160,Rosemary's Baby (1968),1968,Horror,1424,3.818820225
2204,Saboteur (1942),1942,Thriller,89,3.820224719
2502,Office Space (1999),1999,Comedy,1744,3.821100917
549,Thirty-Two Short Films About Glenn Gould (1993),1993,Documentary,157,3.821656051
1050,Looking for Richard (1996),1996,Documentary,292,3.821917808
538,Six Degrees of Separation (1993),1993,Drama,315,3.822222222
2757,Frances (1982),1982,Drama,135,3.822222222
1748,Dark City (1998),1998,Film-Noir,2622,3.822654462
2137,Charlotte's Web (1973),1973,Animation,994,3.822937626
2971,All That Jazz (1979),1979,Musical,317,3.823343849
866,Bound (1996),1996,Crime,2288,3.823426573
1354,Breaking the Waves (1996),1996,Drama,267,3.823970037
2442,Hilary and Jackie (1998),1998,Drama,160,3.825
474,In the Line of Fire (1993),1993,Action,1944,3.825102881
3499,Misery (1990),1990,Horror,884,3.825791855
1734,My Life in Pink (Ma vie en rose) (1997),1997,Comedy,402,3.825870647
3415,"Mirror, The (Zerkalo) (1975)",1975,Drama,23,3.826086957
1913,Picnic at Hanging Rock (1975),1975,Drama,334,3.826347305
3675,White Christmas (1954),1954,Musical,271,3.826568266
1261,Evil Dead II (Dead By Dawn) (1987),1987,Action,2192,3.826642336
80,"White Balloon, The (Badkonake Sefid ) (1995)",1995,Drama,52,3.826923077
2644,Dracula (1931),1931,Horror,238,3.827731092
2312,Children of a Lesser God (1986),1986,Drama,331,3.827794562
3039,Trading Places (1983),1983,Comedy,839,3.828367104
1678,"Joy Luck Club, The (1993)",1993,Drama,474,3.829113924
2708,"Autumn Tale, An (Conte d'automne) (1998)",1998,Romance,47,3.829787234
2238,Seven Beauties (Pasqualino Settebellezze) (1976),1976,Comedy,154,3.831168831
3060,"Commitments, The (1991)",1991,Comedy,1116,3.831541219
3098,"Natural, The (1984)",1984,Drama,548,3.832116788
2130,Atlantic City (1980),1980,Crime,912,3.832236842
125,Flirting With Disaster (1996),1996,Comedy,318,3.833333333
3622,"Twelve Chairs, The (1970)",1970,Comedy,84,3.833333333
1564,Roseanna's Grave (For Roseanna) (1997),1997,Comedy,72,3.833333333
2175,D锟疥锟 Vu (1997),1997,Drama,36,3.833333333
705,Cosi (1996),1996,Comedy,36,3.833333333
1384,"Substance of Fire, The (1996)",1996,Drama,6,3.833333333
3292,"Big Combo, The (1955)",1955,Film-Noir,6,3.833333333
534,Shadowlands (1993),1993,Drama,572,3.835664336
3548,Auntie Mame (1958),1958,Comedy,548,3.835766423
2212,"Man Who Knew Too Much, The (1934)",1934,Thriller,128,3.8359375
1078,Bananas (1971),1971,Comedy,744,3.836021505
3733,"Paper Chase, The (1973)",1973,Drama,289,3.837370242
3361,Bull Durham (1988),1988,Comedy,1095,3.837442922
3210,Fast Times at Ridgemont High (1982),1982,Comedy,886,3.837471783
341,Double Happiness (1994),1994,Drama,31,3.838709677
1663,Stripes (1981),1981,Comedy,740,3.839189189
1180,Hear My Song (1991),1991,Comedy,50,3.84
2395,Rushmore (1998),1998,Comedy,1220,3.840983607
337,What's Eating Gilbert Grape (1993),1993,Drama,693,3.841269841
2795,Vacation (1983),1983,Comedy,549,3.841530055
3585,"Great Locomotive Chase, The (1956)",1956,Adventure,38,3.842105263
2138,Watership Down (1978),1978,Animation,1220,3.842622951
3328,Ghost Dog: The Way of the Samurai (1999),1999,Crime,628,3.843949045
1365,Ridicule (1996),1996,Drama,58,3.844827586
594,Snow White and the Seven Dwarfs (1937),1937,Animation,2289,3.845347313
1275,Highlander (1986),1986,Action,1482,3.846153846
3539,"Filth and the Fury, The (2000)",2000,Documentary,39,3.846153846
3552,Caddyshack (1980),1980,Comedy,967,3.846949328
3271,Of Mice and Men (1992),1992,Drama,328,3.847560976
3178,"Hurricane, The (1999)",1999,Drama,509,3.848722986
3200,"Last Detail, The (1973)",1973,Comedy,344,3.848837209
314,"Secret of Roan Inish, The (1994)",1994,Drama,300,3.85
831,Stonewall (1995),1995,Drama,20,3.85
946,To Be or Not to Be (1942),1942,Comedy,483,3.850931677
2139,"Secret of NIMH, The (1982)",1982,Animation,738,3.850948509
900,"American in Paris, An (1951)",1951,Musical,686,3.851311953
3094,Maurice (1987),1987,Drama,202,3.851485149
1649,"Fast, Cheap & Out of Control (1997)",1997,Documentary,189,3.851851852
2585,"Lovers of the Arctic Circle, The (Los Amantes del C锟津culo Polar) (1998)",1998,Drama,96,3.854166667
2355,"Bug's Life, A (1998)",1998,Animation,5109,3.854374633
2580,Go (1999),1999,Crime,723,3.854771784
3746,Butterfly (La Lengua de las Mariposas) (2000),2000,Drama,138,3.855072464
2739,"Color Purple, The (1985)",1985,Drama,450,3.855555556
2797,Big (1988),1988,Comedy,2982,3.855801476
3044,Dead Again (1991),1991,Mystery,1749,3.855917667
3396,"Muppet Movie, The (1979)",1979,Children's,1488,3.856182796
3104,Midnight Run (1988),1988,Action,3060,3.85620915
3342,Birdy (1984),1984,Drama,446,3.856502242
373,Red Rock West (1992),1992,Thriller,258,3.856589147
2693,Trekkies (1997),1997,Documentary,224,3.857142857
568,Bhaji on the Beach (1993),1993,Comedy,70,3.857142857
263,Ladybird Ladybird (1994),1994,Drama,28,3.857142857
1138,Dadetown (1995),1995,Documentary,7,3.857142857
2673,Eternity and a Day (Mia eoniotita ke mia mera ) (1998),1998,Drama,7,3.857142857
2662,"War of the Worlds, The (1953)",1953,Action,1695,3.85840708
1948,Tom Jones (1963),1963,Comedy,198,3.858585859
2488,Peeping Tom (1960),1960,Drama,255,3.858823529
334,Vanya on 42nd Street (1994),1994,Drama,114,3.859649123
364,"Lion King, The (1994)",1994,Animation,3363,3.860838537
1073,Willy Wonka and the Chocolate Factory (1971),1971,Adventure,5252,3.861386139
1682,"Truman Show, The (1998)",1998,Drama,1005,3.861691542
892,Twelfth Night (1996),1996,Comedy,456,3.861842105
1844,Live Flesh (1997),1997,Drama,29,3.862068966
1227,Once Upon a Time in America (1984),1984,Crime,723,3.863070539
3408,Erin Brockovich (2000),2000,Drama,1315,3.863878327
3068,"Verdict, The (1982)",1982,Drama,379,3.865435356
2729,Lolita (1962),1962,Drama,201,3.865671642
247,Heavenly Creatures (1994),1994,Drama,1908,3.865828092
2511,"Long Goodbye, The (1973)",1973,Crime,82,3.865853659
123,Chungking Express (1994),1994,Drama,345,3.869565217
101,Bottle Rocket (1996),1996,Comedy,253,3.869565217
2843,"Black Cat, White Cat (Crna macka, beli macor) (1998)",1998,Comedy,46,3.869565217
262,"Little Princess, A (1995)",1995,Children's,344,3.872093023
1641,"Full Monty, The (1997)",1997,Comedy,1199,3.872393661
3505,No Way Out (1987),1987,Thriller,355,3.873239437
553,Tombstone (1993),1993,Western,553,3.873417722
2949,Dr. No (1962),1962,Action,646,3.874613003
2352,"Big Chill, The (1983)",1983,Comedy,1676,3.874701671
3405,"Night to Remember, A (1958)",1958,Action,288,3.875
1533,"Promise, The (La Promesse) (1996)",1996,Drama,24,3.875
1643,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",1997,Drama,530,3.875471698
82,Antonia's Line (Antonia) (1995),1995,Drama,89,3.876404494
1962,Driving Miss Daisy (1989),1989,Drama,652,3.877300613
1889,Insomnia (1997),1997,Thriller,49,3.87755102
3521,Mystery Train (1989),1989,Comedy,564,3.877659574
1936,Mrs. Miniver (1942),1942,Drama,164,3.87804878
2610,Three Seasons (1999),1999,Drama,41,3.87804878
6,Heat (1995),1995,Action,2820,3.878723404
2359,Waking Ned Devine (1998),1998,Comedy,703,3.879089616
3751,Chicken Run (2000),2000,Animation,3987,3.879608728
1968,"Breakfast Club, The (1985)",1985,Comedy,3078,3.879792073
3061,Holiday Inn (1942),1942,Comedy,550,3.88
838,Emma (1996),1996,Comedy,1503,3.880239521
1374,Star Trek: The Wrath of Khan (1982),1982,Action,4344,3.880524862
3424,Do the Right Thing (1989),1989,Comedy,1562,3.880921895
1333,"Birds, The (1963)",1963,Horror,733,3.882673943
3079,Mansfield Park (1999),1999,Drama,145,3.882758621
2068,Fanny and Alexander (1982),1982,Drama,128,3.8828125
2921,High Plains Drifter (1972),1972,Western,317,3.883280757
1277,Cyrano de Bergerac (1990),1990,Action,1089,3.884297521
1095,Glengarry Glen Ross (1992),1992,Drama,571,3.88441331
595,Beauty and the Beast (1991),1991,Animation,3180,3.885849057
2000,Lethal Weapon (1987),1987,Action,6508,3.88690842
714,Dead Man (1995),1995,Western,153,3.888888889
1925,Wings (1927),1927,Drama,135,3.888888889
2285,If.... (1968),1968,Drama,54,3.888888889
3677,Baraka (1992),1992,Documentary,45,3.888888889
811,"Bewegte Mann, Der (1994)",1994,Comedy,9,3.888888889
2948,From Russia with Love (1963),1963,Action,771,3.889753567
2863,"Hard Day's Night, A (1964)",1964,Comedy,1036,3.88996139
1940,Gentleman's Agreement (1947),1947,Drama,91,3.89010989
2618,"Castle, The (1997)",1997,Comedy,46,3.891304348
34,Babe (1995),1995,Children's,5253,3.891490577
3067,Women on the Verge of a Nervous Breakdown (1988),1988,Comedy,706,3.892351275
319,Shallow Grave (1994),1994,Thriller,273,3.893772894
3160,Magnolia (1999),1999,Drama,1113,3.893980234
921,My Favorite Year (1982),1982,Comedy,302,3.894039735
1028,Mary Poppins (1964),1964,Children's,3033,3.894164194
508,Philadelphia (1993),1993,Drama,561,3.89483066
2919,Year of Living Dangerously (1982),1982,Drama,782,3.895140665
2745,"Mission, The (1986)",1986,Drama,229,3.895196507
2176,Rope (1948),1948,Thriller,191,3.895287958
2660,"Thing From Another World, The (1951)",1951,Sci-Fi,135,3.896296296
628,Primal Fear (1996),1996,Drama,970,3.896907216
2542,"Lock, Stock & Two Smoking Barrels (1998)",1998,Comedy,1875,3.8976
1412,Some Mother's Son (1996),1996,Drama,20,3.9
3570,"Last September, The (1999)",1999,Drama,10,3.9
475,In the Name of the Father (1993),1993,Drama,312,3.900641026
2467,"Name of the Rose, The (1986)",1986,Mystery,324,3.901234568
3545,Cabaret (1972),1972,Musical,886,3.902934537
2318,Happiness (1998),1998,Comedy,320,3.903125
3246,Malcolm X (1992),1992,Drama,475,3.903157895
1923,There's Something About Mary (1998),1998,Comedy,1371,3.904449307
1282,Fantasia (1940),1940,Animation,2829,3.904559915
2070,Tender Mercies (1983),1983,Drama,264,3.90530303
2716,Ghostbusters (1984),1984,Comedy,4362,3.905547914
1162,"Ruling Class, The (1972)",1972,Comedy,96,3.90625
902,Breakfast at Tiffany's (1961),1961,Drama,1352,3.908284024
2847,Only Angels Have Wings (1939),1939,Drama,33,3.909090909
1879,"Hanging Garden, The (1997)",1997,Drama,22,3.909090909
1743,Arguing the World (1996),1996,Documentary,11,3.909090909
2924,Drunken Master (Zui quan) (1979),1979,Action,266,3.909774436
1938,"Lost Weekend, The (1945)",1945,Drama,122,3.909836066
2611,"Winslow Boy, The (1998)",1998,Drama,146,3.910958904
1302,Field of Dreams (1989),1989,Drama,768,3.911458333
1340,Bride of Frankenstein (1935),1935,Horror,216,3.912037037
2969,"Man and a Woman, A (Un Homme et une Femme) (1966)",1966,Drama,182,3.912087912
2664,Invasion of the Body Snatchers (1956),1956,Horror,1256,3.912420382
931,Spellbound (1945),1945,Mystery,618,3.912621359
298,Pushing Hands (1992),1992,Comedy,23,3.913043478
1625,"Game, The (1997)",1997,Mystery,1764,3.9138322
3002,My Best Fiend (Mein liebster Feind) (1999),1999,Documentary,35,3.914285714
973,Meet John Doe (1941),1941,Drama,82,3.914634146
590,Dances with Wolves (1990),1990,Adventure,4353,3.915230875
3668,Romeo and Juliet (1968),1968,Drama,712,3.915730337
290,Once Were Warriors (1994),1994,Crime,336,3.916666667
3681,For a Few Dollars More (1965),1965,Western,325,3.916923077
176,Living in Oblivion (1995),1995,Comedy,205,3.917073171
515,"Remains of the Day, The (1993)",1993,Drama,450,3.917777778
3360,Hoosiers (1986),1986,Drama,590,3.918644068
3451,Guess Who's Coming to Dinner (1967),1967,Comedy,700,3.92
2303,Nashville (1975),1975,Drama,650,3.92
3171,Room at the Top (1959),1959,Drama,25,3.92
3019,Drugstore Cowboy (1989),1989,Crime,832,3.920673077
1257,Better Off Dead... (1985),1985,Comedy,472,3.921610169
1344,Cape Fear (1962),1962,Film-Noir,722,3.922437673
3543,Diner (1982),1982,Comedy,1678,3.922526818
1103,Rebel Without a Cause (1955),1955,Drama,402,3.922885572
96,In the Bleak Midwinter (1995),1995,Comedy,13,3.923076923
907,"Gay Divorcee, The (1934)",1934,Comedy,315,3.923809524
2810,Perfect Blue (1997),1997,Animation,82,3.926829268
3364,"Asphalt Jungle, The (1950)",1950,Crime,302,3.927152318
1069,"Murder, My Sweet (1944)",1944,Film-Noir,220,3.927272727
555,True Romance (1993),1993,Action,1974,3.928571429
824,Kaspar Hauser (1993),1993,Drama,28,3.928571429
2824,On the Ropes (1999),1999,Documentary,14,3.928571429
3481,High Fidelity (2000),2000,Comedy,1373,3.928623452
2071,And the Band Played On (1993),1993,Drama,171,3.929824561
3551,Marathon Man (1976),1976,Thriller,400,3.93
2599,Election (1999),1999,Comedy,1522,3.930354796
1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",1982,Drama,158,3.930379747
2268,"Few Good Men, A (1992)",1992,Crime,2122,3.931196984
428,"Bronx Tale, A (1993)",1993,Drama,263,3.931558935
1035,"Sound of Music, The (1965)",1965,Musical,882,3.931972789
265,Like Water for Chocolate (Como agua para chocolate) (1992),1992,Drama,1544,3.932642487
2183,"Man Who Knew Too Much, The (1956)",1956,Thriller,179,3.932960894
40,"Cry, the Beloved Country (1995)",1995,Drama,30,3.933333333
681,Clean Slate (Coup de Torchon) (1981),1981,Crime,15,3.933333333
1274,Akira (1988),1988,Adventure,1808,3.933628319
3680,"Decline of Western Civilization Part II: The Metal Years, The (1988)",1988,Documentary,47,3.936170213
1176,"Double Life of Veronique, The (La Double Vie de V锟津onique) (1991)",1991,Drama,129,3.937984496
3456,"Color of Paradise, The (Rang-e Khoda) (1999)",1999,Drama,65,3.938461538
1834,"Spanish Prisoner, The (1997)",1997,Drama,986,3.939148073
1220,"Blues Brothers, The (1980)",1980,Action,4023,3.939597315
978,"Blue Angel, The (Blaue Engel, Der) (1930)",1930,Drama,100,3.94
3606,On the Town (1949),1949,Musical,169,3.940828402
2871,Deliverance (1972),1972,Adventure,1458,3.941015089
3416,"Trial, The (Le Proc锟襟) (1963)",1963,Drama,51,3.941176471
1060,Swingers (1996),1996,Comedy,1572,3.941475827
2323,"Cruise, The (1998)",1998,Documentary,35,3.942857143
1954,Rocky (1976),1976,Action,2258,3.943312666
2202,Lifeboat (1944),1944,Drama,639,3.943661972
32,Twelve Monkeys (1995),1995,Drama,3022,3.945731304
1161,"Tin Drum, The (Blechtrommel, Die) (1979)",1979,Drama,94,3.946808511
223,Clerks (1994),1994,Comedy,1412,3.946883853
3379,On the Beach (1959),1959,Drama,95,3.947368421
2512,"Ballad of Narayama, The (Narayama Bushiko) (1982)",1982,Drama,19,3.947368421
3135,"Great Santini, The (1979)",1979,Drama,195,3.948717949
3317,Wonder Boys (2000),2000,Comedy,992,3.949596774
3637,Vagabond (Sans toit ni loi) (1985),1985,Drama,20,3.95
1784,As Good As It Gets (1997),1997,Comedy,2848,3.950140449
1188,Strictly Ballroom (1992),1992,Comedy,1352,3.951183432
2848,Othello (1952),1952,Drama,41,3.951219512
2594,Open Your Eyes (Abre los ojos) (1997),1997,Drama,186,3.951612903
3148,"Cider House Rules, The (1999)",1999,Drama,711,3.952180028
932,"Affair to Remember, An (1957)",1957,Romance,189,3.952380952
3201,Five Easy Pieces (1970),1970,Drama,359,3.95264624
1265,Groundhog Day (1993),1993,Comedy,4556,3.953028973
2565,"King and I, The (1956)",1956,Musical,372,3.954301075
1571,When the Cats Away (Chacun cherche son chat) (1996),1996,Comedy,90,3.955555556
1997,"Exorcist, The (1973)",1973,Horror,885,3.955932203
1788,Men With Guns (1997),1997,Action,182,3.956043956
3096,My Man Godfrey (1957),1957,Comedy,93,3.956989247
2932,Days of Heaven (1978),1978,Drama,118,3.957627119
36,Dead Man Walking (1995),1995,Drama,928,3.957974138
1185,My Left Foot (1989),1989,Drama,453,3.958057395
1411,Hamlet (1996),1996,Drama,382,3.958115183
3306,"Circus, The (1928)",1928,Comedy,24,3.958333333
41,Richard III (1995),1995,Drama,484,3.958677686
2970,Fitzcarraldo (1982),1982,Adventure,196,3.959183673
3728,One False Move (1991),1991,Thriller,148,3.959459459
3182,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999),1999,Documentary,124,3.959677419
778,Trainspotting (1996),1996,Drama,751,3.960053262
2398,Miracle on 34th Street (1947),1947,Drama,380,3.960526316
2686,"Red Violin, The (Le Violon rouge) (1998)",1998,Drama,1166,3.962264151
3475,"Place in the Sun, A (1951)",1951,Drama,268,3.962686567
2289,"Player, The (1992)",1992,Comedy,1956,3.963190184
1419,Walkabout (1971),1971,Drama,136,3.963235294
3654,"Guns of Navarone, The (1961)",1961,Action,1506,3.964143426
915,Sabrina (1954),1954,Comedy,730,3.964383562
1097,E.T. the Extra-Terrestrial (1982),1982,Children's,9076,3.9651829
308,Three Colors: White (1994),1994,Drama,202,3.965346535
1273,Down by Law (1986),1986,Comedy,292,3.965753425
324,"Sum of Us, The (1994)",1994,Comedy,33,3.96969697
3362,Dog Day Afternoon (1975),1975,Comedy,2295,3.969934641
3742,"Battleship Potemkin, The (Bronenosets Potyomkin) (1925)",1925,Drama,468,3.97008547
2947,Goldfinger (1964),1964,Action,897,3.971014493
2791,Airplane! (1980),1980,Comedy,1731,3.971114962
1079,"Fish Called Wanda, A (1988)",1988,Comedy,1326,3.971342383
2020,Dangerous Liaisons (1988),1988,Drama,1546,3.971539457
3062,"Longest Day, The (1962)",1962,Action,1056,3.971590909
3152,"Last Picture Show, The (1971)",1971,Drama,354,3.971751412
3350,"Raisin in the Sun, A (1961)",1961,Drama,143,3.972027972
1289,Koyaanisqatsi (1983),1983,Documentary,364,3.972527473
940,"Adventures of Robin Hood, The (1938)",1938,Action,756,3.973544974
3739,Trouble in Paradise (1932),1932,Comedy,80,3.975
2648,Frankenstein (1931),1931,Horror,406,3.975369458
1946,Marty (1955),1955,Drama,410,3.975609756
1301,Forbidden Planet (1956),1956,Sci-Fi,373,3.975871314
927,"Women, The (1939)",1939,Comedy,84,3.976190476
1960,"Last Emperor, The (1987)",1987,Drama,1272,3.976415094
1096,Sophie's Choice (1982),1982,Drama,344,3.976744186
949,East of Eden (1955),1955,Drama,215,3.976744186
529,Searching for Bobby Fischer (1993),1993,Drama,720,3.977777778
2732,Jules and Jim (Jules et Jim) (1961),1961,Drama,148,3.97972973
1077,Sleeper (1973),1973,Comedy,1488,3.97983871
1759,Four Days in September (1997),1997,Drama,51,3.980392157
3347,Never Cry Wolf (1983),1983,Drama,212,3.981132075
3735,Serpico (1973),1973,Crime,990,3.981818182
943,"Ghost and Mrs. Muir, The (1947)",1947,Drama,342,3.98245614
1243,Rosencrantz and Guildenstern Are Dead (1990),1990,Comedy,650,3.984615385
3075,Repulsion (1965),1965,Thriller,69,3.985507246
1023,Winnie the Pooh and the Blustery Day (1968),1968,Animation,442,3.986425339
2983,"Ipcress File, The (1965)",1965,Thriller,81,3.987654321
1099,"Christmas Carol, A (1938)",1938,Drama,194,3.989690722
1956,Ordinary People (1980),1980,Drama,507,3.990138067
1270,Back to the Future (1985),1985,Comedy,5166,3.990321332
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",1922,Horror,238,3.991596639
1177,Enchanted April (1991),1991,Drama,147,3.993197279
2951,"Fistful of Dollars, A (1964)",1964,Action,1044,3.994252874
1674,Witness (1985),1985,Drama,3138,3.996175908
1296,"Room with a View, A (1986)",1986,Drama,1120,3.996428571
920,Gone with the Wind (1939),1939,Drama,3468,3.997404844
497,Much Ado About Nothing (1993),1993,Comedy,1334,4
1238,Local Hero (1983),1983,Comedy,351,4
2670,"Run Silent, Run Deep (1958)",1958,War,220,4
1827,"Big One, The (1997)",1997,Comedy,204,4
2575,"Dreamlife of Angels, The (La Vie r锟仅锟藉 des anges) (1998)",1998,Drama,141,4
3737,Lonely Are the Brave (1962),1962,Drama,100,4
456,Fresh (1994),1994,Drama,93,4
746,Force of Evil (1948),1948,Film-Noir,31,4
2494,"Last Days, The (1998)",1998,Documentary,27,4
1076,"Innocents, The (1961)",1961,Thriller,23,4
3092,Chushingura (1962),1962,Drama,20,4
632,Land and Freedom (Tierra y libertad) (1995),1995,War,13,4
2444,24 7: Twenty Four Seven (1997),1997,Comedy,10,4
1871,"Friend of the Deceased, A (1997)",1997,Comedy,8,4
1420,Message to Love: The Isle of Wight Festival (1996),1996,Documentary,7,4
966,"Walk in the Sun, A (1945)",1945,Drama,6,4
1901,Dear Jesse (1997),1997,Documentary,5,4
3232,Seven Chances (1925),1925,Comedy,5,4
1741,"Midaq Alley (Callej锟筋 de los milagros, El) (1995)",1995,Drama,5,4
1842,Illtown (1996),1996,Crime,4,4
1851,Leather Jacket Love Story (1997),1997,Drama,4,4
3609,Regret to Inform (1998),1998,Documentary,4,4
2999,Man of the Century (1999),1999,Comedy,4,4
3305,Bluebeard (1944),1944,Film-Noir,4,4
2358,Savior (1998),1998,Drama,4,4
3601,"Castaway Cowboy, The (1974)",1974,Comedy,4,4
3353,"Closer You Get, The (2000)",2000,Comedy,4,4
853,Dingo (1992),1992,Drama,3,4
3522,Sacco and Vanzetti (Sacco e Vanzetti) (1971),1971,Drama,3,4
624,Condition Red (1995),1995,Action,3,4
3126,"End of the Affair, The (1955)",1955,Drama,3,4
1139,Everything Relative (1996),1996,Drama,2,4
2198,Modulations (1998),1998,Documentary,2,4
1832,Heaven's Burning (1997),1997,Action,2,4
2811,With Friends Like These... (1998),1998,Comedy,2,4
3057,Where's Marlowe? (1999),1999,Comedy,2,4
3229,Another Man's Poison (1952),1952,Crime,2,4
2438,Outside Ozona (1998),1998,Drama,2,4
134,Sonic Outlaws (1995),1995,Documentary,2,4
1434,"Stranger, The (1994)",1994,Action,2,4
130,Angela (1995),1995,Drama,2,4
139,Target (1995),1995,Action,2,4
584,I Don't Want to Talk About It (De eso no se habla) (1993),1993,Drama,1,4
3530,Smoking/No Smoking (1993),1993,Comedy,1,4
717,Mouth to Mouth (Boca a boca) (1995),1995,Comedy,1,4
878,Bye-Bye (1995),1995,Drama,1,4
1316,Anna (1996),1996,Drama,1,4
3277,Beloved/Friend (Amigo/Amado) (1999),1999,Drama,1,4
774,Wend Kuuni (God's Gift) (1982),1982,Drama,1,4
1915,Voyage to the Beginning of the World (1997),1997,Drama,1,4
2909,"Five Wives, Three Secretaries and Me (1998)",1998,Documentary,1,4
3647,Running Free (2000),2000,Drama,1,4
701,Daens (1992),1992,Drama,1,4
398,Frank and Ollie (1995),1995,Documentary,1,4
1470,Rhyme & Reason (1997),1997,Documentary,1,4
396,Fall Time (1995),1995,Drama,1,4
792,"Hungarian Fairy Tale, A (1987)",1987,Fantasy,1,4
3065,Ten Benny (1997),1997,Drama,1,4
758,"Jar, The (Khomreh) (1992)",1992,Drama,1,4
3164,"Alley Cats, The (1968)",1968,Drama,1,4
1175,Delicatessen (1991),1991,Comedy,736,4.002717391
2944,"Dirty Dozen, The (1967)",1967,Action,1414,4.004243281
1249,Nikita (La Femme Nikita) (1990),1990,Thriller,733,4.005457026
1245,Miller's Crossing (1990),1990,Drama,358,4.005586592
1246,Dead Poets Society (1989),1989,Drama,855,4.005847953
1797,Everest (1998),1998,Documentary,167,4.005988024
3498,Midnight Express (1978),1978,Drama,295,4.006779661
2194,"Untouchables, The (1987)",1987,Action,3381,4.007985803
2940,Gilda (1946),1946,Film-Noir,107,4.009345794
2206,Suspicion (1941),1941,Mystery,334,4.011976048
1934,You Can't Take It With You (1938),1938,Comedy,77,4.012987013
2313,"Elephant Man, The (1980)",1980,Drama,457,4.013129103
1292,Being There (1979),1979,Comedy,591,4.013536379
3007,American Movie (1999),1999,Documentary,295,4.013559322
2908,Boys Don't Cry (1999),1999,Drama,850,4.014117647
3471,Close Encounters of the Third Kind (1977),1977,Drama,2902,4.014472777
2972,Red Sorghum (Hong Gao Liang) (1987),1987,Drama,130,4.015384615
2248,Say Anything... (1989),1989,Comedy,2742,4.01750547
1080,Monty Python's Life of Brian (1979),1979,Comedy,926,4.018358531
2728,Spartacus (1960),1960,Drama,426,4.018779343
3504,Network (1976),1976,Comedy,1376,4.020348837
1394,Raising Arizona (1987),1987,Comedy,1434,4.020920502
3467,Hud (1963),1963,Drama,558,4.021505376
1210,Star Wars: Episode VI - Return of the Jedi (1983),1983,Action,14415,4.02289282
1209,Once Upon a Time in the West (1969),1969,Western,173,4.023121387
3363,American Graffiti (1973),1973,Comedy,1980,4.026262626
17,Sense and Sensibility (1995),1995,Drama,1670,4.02754491
1935,How Green Was My Valley (1941),1941,Drama,107,4.028037383
1192,Paris Is Burning (1990),1990,Documentary,105,4.028571429
2336,Elizabeth (1998),1998,Drama,938,4.029850746
1362,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",1970,Drama,100,4.03
1931,Mutiny on the Bounty (1935),1935,Adventure,225,4.031111111
2917,Body Heat (1981),1981,Crime,1008,4.031746032
1281,"Great Dictator, The (1940)",1940,Comedy,216,4.032407407
3507,"Odd Couple, The (1968)",1968,Comedy,389,4.033419023
1942,All the King's Men (1949),1949,Drama,119,4.033613445
1041,Secrets & Lies (1996),1996,Drama,474,4.037974684
3097,"Shop Around the Corner, The (1940)",1940,Comedy,412,4.038834951
3341,Born Yesterday (1950),1950,Comedy,177,4.039548023
2819,Three Days of the Condor (1975),1975,Thriller,319,4.040752351
3281,"Brandon Teena Story, The (1998)",1998,Documentary,49,4.040816327
3508,"Outlaw Josey Wales, The (1976)",1976,Western,365,4.043835616
3037,Little Big Man (1970),1970,Comedy,1773,4.043993232
1719,"Sweet Hereafter, The (1997)",1997,Drama,381,4.044619423
615,Bread and Chocolate (Pane e cioccolata) (1973),1973,Drama,67,4.044776119
3671,Blazing Saddles (1974),1974,Comedy,2238,4.047363718
2761,"Iron Giant, The (1999)",1999,Animation,1348,4.047477745
971,Cat on a Hot Tin Roof (1958),1958,Drama,271,4.04797048
581,"Celluloid Closet, The (1995)",1995,Documentary,141,4.04964539
2973,Crimes and Misdemeanors (1989),1989,Comedy,460,4.05
1963,Take the Money and Run (1969),1969,Comedy,252,4.051587302
3224,Woman in the Dunes (Suna no onna) (1964),1964,Drama,77,4.051948052
1610,"Hunt for Red October, The (1990)",1990,Action,3304,4.052058111
1446,Kolya (1996),1996,Comedy,189,4.052910053
